"Notes"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"100+ years"	"100+"	"Male"	"M"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"< 1 year"	"1"	"Female"	"F"	28354	42477103	66.8	66.0	67.5	0.4
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"< 1 year"	"1"	"Male"	"M"	40033	44436653	90.1	89.2	91.0	0.5
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"1-4 years"	"1-4"	"Female"	"F"	2356	170430172	1.4	1.3	1.4	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"1-4 years"	"1-4"	"Male"	"M"	3143	178140207	1.8	1.7	1.8	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"5-9 years"	"5-9"	"Female"	"F"	572	216636220	0.3	0.2	0.3	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"5-9 years"	"5-9"	"Male"	"M"	644	226500076	0.3	0.3	0.3	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"10-14 years"	"10-14"	"Female"	"F"	666	223802975	0.3	0.3	0.3	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"10-14 years"	"10-14"	"Male"	"M"	886	234284030	0.4	0.4	0.4	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"15-19 years"	"15-19"	"Female"	"F"	1588	227307697	0.7	0.7	0.7	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"15-19 years"	"15-19"	"Male"	"M"	3077	239483577	1.3	1.2	1.3	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"20-24 years"	"20-24"	"Female"	"F"	2937	229052059	1.3	1.2	1.3	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"20-24 years"	"20-24"	"Male"	"M"	6459	239951389	2.7	2.6	2.8	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"25-29 years"	"25-29"	"Female"	"F"	3795	228601175	1.7	1.6	1.7	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"25-29 years"	"25-29"	"Male"	"M"	8007	234285878	3.4	3.3	3.5	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"30-34 years"	"30-34"	"Female"	"F"	4671	227330011	2.1	2.0	2.1	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"30-34 years"	"30-34"	"Male"	"M"	8943	229872405	3.9	3.8	4.0	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"35-39 years"	"35-39"	"Female"	"F"	6163	231430232	2.7	2.6	2.7	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"35-39 years"	"35-39"	"Male"	"M"	10594	230611430	4.6	4.5	4.7	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"40-44 years"	"40-44"	"Female"	"F"	7812	236277503	3.3	3.2	3.4	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"40-44 years"	"40-44"	"Male"	"M"	13169	232968123	5.7	5.6	5.7	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"45-49 years"	"45-49"	"Female"	"F"	9338	238712391	3.9	3.8	4.0	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"45-49 years"	"45-49"	"Male"	"M"	15885	232932105	6.8	6.7	6.9	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"50-54 years"	"50-54"	"Female"	"F"	10071	232356654	4.3	4.2	4.4	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"50-54 years"	"50-54"	"Male"	"M"	17441	223575070	7.8	7.7	7.9	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"55-59 years"	"55-59"	"Female"	"F"	10597	213742200	5.0	4.9	5.1	0.0
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"55-59 years"	"55-59"	"Male"	"M"	18147	201411886	9.0	8.9	9.1	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"60-64 years "	"60-64"	"Female"	"F"	11416	183215286	6.2	6.1	6.3	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"60-64 years "	"60-64"	"Male"	"M"	18643	168055475	11.1	10.9	11.3	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"65-69 years"	"65-69"	"Female"	"F"	13011	151235357	8.6	8.5	8.8	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"65-69 years"	"65-69"	"Male"	"M"	18438	133793292	13.8	13.6	14.0	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"70-74 years"	"70-74"	"Female"	"F"	17690	122693411	14.4	14.2	14.6	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"70-74 years"	"70-74"	"Male"	"M"	20338	102736281	19.8	19.5	20.1	0.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"75-79 years"	"75-79"	"Female"	"F"	26162	98401757	26.6	26.3	26.9	0.2
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"75-79 years"	"75-79"	"Male"	"M"	24264	75129413	32.3	31.9	32.7	0.2
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"80-84 years"	"80-84"	"Female"	"F"	42749	75025647	57.0	56.4	57.5	0.3
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"80-84 years"	"80-84"	"Male"	"M"	30549	49947616	61.2	60.5	61.8	0.3
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"85-89 years"	"85-89"	"Female"	"F"	63496	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"85-89 years"	"85-89"	"Male"	"M"	34050	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"90-94 years"	"90-94"	"Female"	"F"	74112	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"90-94 years"	"90-94"	"Male"	"M"	29187	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"95-99 years"	"95-99"	"Female"	"F"	47830	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"95-99 years"	"95-99"	"Male"	"M"	13240	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"100+ years"	"100+"	"Female"	"F"	20563	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"100+ years"	"100+"	"Male"	"M"	3441	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Not Stated"	"NS"	"Female"	"F"	371	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Not Stated"	"NS"	"Male"	"M"	892	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"< 1 year"	"1"	"Female"	"F"	8413	42477103	19.8	19.4	20.2	0.2
	"All other diseases (Residual) "	"GR113-111"	"< 1 year"	"1"	"Male"	"M"	11572	44436653	26.0	25.6	26.5	0.2
	"All other diseases (Residual) "	"GR113-111"	"1-4 years"	"1-4"	"Female"	"F"	5207	170430172	3.1	3.0	3.1	0.0
	"All other diseases (Residual) "	"GR113-111"	"1-4 years"	"1-4"	"Male"	"M"	6357	178140207	3.6	3.5	3.7	0.0
	"All other diseases (Residual) "	"GR113-111"	"5-9 years"	"5-9"	"Female"	"F"	3572	216636220	1.6	1.6	1.7	0.0
	"All other diseases (Residual) "	"GR113-111"	"5-9 years"	"5-9"	"Male"	"M"	4316	226500076	1.9	1.8	2.0	0.0
	"All other diseases (Residual) "	"GR113-111"	"10-14 years"	"10-14"	"Female"	"F"	4396	223802975	2.0	1.9	2.0	0.0
	"All other diseases (Residual) "	"GR113-111"	"10-14 years"	"10-14"	"Male"	"M"	5522	234284030	2.4	2.3	2.4	0.0
	"All other diseases (Residual) "	"GR113-111"	"15-19 years"	"15-19"	"Female"	"F"	6417	227307697	2.8	2.8	2.9	0.0
	"All other diseases (Residual) "	"GR113-111"	"15-19 years"	"15-19"	"Male"	"M"	9609	239483577	4.0	3.9	4.1	0.0
	"All other diseases (Residual) "	"GR113-111"	"20-24 years"	"20-24"	"Female"	"F"	10616	229052059	4.6	4.5	4.7	0.0
	"All other diseases (Residual) "	"GR113-111"	"20-24 years"	"20-24"	"Male"	"M"	15197	239951389	6.3	6.2	6.4	0.1
	"All other diseases (Residual) "	"GR113-111"	"25-29 years"	"25-29"	"Female"	"F"	14281	228601175	6.2	6.1	6.3	0.1
	"All other diseases (Residual) "	"GR113-111"	"25-29 years"	"25-29"	"Male"	"M"	19678	234285878	8.4	8.3	8.5	0.1
	"All other diseases (Residual) "	"GR113-111"	"30-34 years"	"30-34"	"Female"	"F"	19524	227330011	8.6	8.5	8.7	0.1
	"All other diseases (Residual) "	"GR113-111"	"30-34 years"	"30-34"	"Male"	"M"	26369	229872405	11.5	11.3	11.6	0.1
	"All other diseases (Residual) "	"GR113-111"	"35-39 years"	"35-39"	"Female"	"F"	28125	231430232	12.2	12.0	12.3	0.1
	"All other diseases (Residual) "	"GR113-111"	"35-39 years"	"35-39"	"Male"	"M"	38398	230611430	16.7	16.5	16.8	0.1
	"All other diseases (Residual) "	"GR113-111"	"40-44 years"	"40-44"	"Female"	"F"	42198	236277503	17.9	17.7	18.0	0.1
	"All other diseases (Residual) "	"GR113-111"	"40-44 years"	"40-44"	"Male"	"M"	58489	232968123	25.1	24.9	25.3	0.1
	"All other diseases (Residual) "	"GR113-111"	"45-49 years"	"45-49"	"Female"	"F"	62673	238712391	26.3	26.0	26.5	0.1
	"All other diseases (Residual) "	"GR113-111"	"45-49 years"	"45-49"	"Male"	"M"	88527	232932105	38.0	37.8	38.3	0.1
	"All other diseases (Residual) "	"GR113-111"	"50-54 years"	"50-54"	"Female"	"F"	86136	232356654	37.1	36.8	37.3	0.1
	"All other diseases (Residual) "	"GR113-111"	"50-54 years"	"50-54"	"Male"	"M"	122997	223575070	55.0	54.7	55.3	0.2
	"All other diseases (Residual) "	"GR113-111"	"55-59 years"	"55-59"	"Female"	"F"	111951	213742200	52.4	52.1	52.7	0.2
	"All other diseases (Residual) "	"GR113-111"	"55-59 years"	"55-59"	"Male"	"M"	152056	201411886	75.5	75.1	75.9	0.2
	"All other diseases (Residual) "	"GR113-111"	"60-64 years "	"60-64"	"Female"	"F"	138128	183215286	75.4	75.0	75.8	0.2
	"All other diseases (Residual) "	"GR113-111"	"60-64 years "	"60-64"	"Male"	"M"	172453	168055475	102.6	102.1	103.1	0.2
	"All other diseases (Residual) "	"GR113-111"	"65-69 years"	"65-69"	"Female"	"F"	170257	151235357	112.6	112.0	113.1	0.3
	"All other diseases (Residual) "	"GR113-111"	"65-69 years"	"65-69"	"Male"	"M"	187512	133793292	140.2	139.5	140.8	0.3
	"All other diseases (Residual) "	"GR113-111"	"70-74 years"	"70-74"	"Female"	"F"	225881	122693411	184.1	183.3	184.9	0.4
	"All other diseases (Residual) "	"GR113-111"	"70-74 years"	"70-74"	"Male"	"M"	218470	102736281	212.7	211.8	213.5	0.5
	"All other diseases (Residual) "	"GR113-111"	"75-79 years"	"75-79"	"Female"	"F"	328575	98401757	333.9	332.8	335.1	0.6
	"All other diseases (Residual) "	"GR113-111"	"75-79 years"	"75-79"	"Male"	"M"	272296	75129413	362.4	361.1	363.8	0.7
	"All other diseases (Residual) "	"GR113-111"	"80-84 years"	"80-84"	"Female"	"F"	497047	75025647	662.5	660.7	664.3	0.9
	"All other diseases (Residual) "	"GR113-111"	"80-84 years"	"80-84"	"Male"	"M"	338670	49947616	678.1	675.8	680.3	1.2
	"All other diseases (Residual) "	"GR113-111"	"85-89 years"	"85-89"	"Female"	"F"	669755	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"85-89 years"	"85-89"	"Male"	"M"	355206	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"90-94 years"	"90-94"	"Female"	"F"	633550	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"90-94 years"	"90-94"	"Male"	"M"	244989	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"95-99 years"	"95-99"	"Female"	"F"	321260	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"95-99 years"	"95-99"	"Male"	"M"	83084	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"100+ years"	"100+"	"Female"	"F"	77381	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"100+ years"	"100+"	"Male"	"M"	11856	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"Not Stated"	"NS"	"Female"	"F"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"All other diseases (Residual) "	"GR113-111"	"Not Stated"	"NS"	"Male"	"M"	172	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"< 1 year"	"1"	"Female"	"F"	10620	42477103	25.0	24.5	25.5	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"< 1 year"	"1"	"Male"	"M"	14249	44436653	32.1	31.5	32.6	0.3
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"1-4 years"	"1-4"	"Female"	"F"	12539	170430172	7.4	7.2	7.5	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"1-4 years"	"1-4"	"Male"	"M"	19642	178140207	11.0	10.9	11.2	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"5-9 years"	"5-9"	"Female"	"F"	8090	216636220	3.7	3.7	3.8	0.0
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"5-9 years"	"5-9"	"Male"	"M"	12261	226500076	5.4	5.3	5.5	0.0
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"10-14 years"	"10-14"	"Female"	"F"	8470	223802975	3.8	3.7	3.9	0.0
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"10-14 years"	"10-14"	"Male"	"M"	15545	234284030	6.6	6.5	6.7	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"15-19 years"	"15-19"	"Female"	"F"	34304	227307697	15.1	14.9	15.3	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"15-19 years"	"15-19"	"Male"	"M"	80582	239483577	33.6	33.4	33.9	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"20-24 years"	"20-24"	"Female"	"F"	44049	229052059	19.2	19.1	19.4	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"20-24 years"	"20-24"	"Male"	"M"	142565	239951389	59.4	59.1	59.7	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"25-29 years"	"25-29"	"Female"	"F"	46054	228601175	20.1	20.0	20.3	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"25-29 years"	"25-29"	"Male"	"M"	143347	234285878	61.2	60.9	61.5	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"30-34 years"	"30-34"	"Female"	"F"	48812	227330011	21.5	21.3	21.7	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"30-34 years"	"30-34"	"Male"	"M"	137384	229872405	59.8	59.4	60.1	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"35-39 years"	"35-39"	"Female"	"F"	54211	231430232	23.4	23.2	23.6	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"35-39 years"	"35-39"	"Male"	"M"	138607	230611430	60.1	59.8	60.4	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"40-44 years"	"40-44"	"Female"	"F"	59549	236277503	25.2	25.0	25.4	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"40-44 years"	"40-44"	"Male"	"M"	142576	232968123	61.2	60.9	61.5	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"45-49 years"	"45-49"	"Female"	"F"	66017	238712391	27.7	27.4	27.9	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"45-49 years"	"45-49"	"Male"	"M"	150678	232932105	64.7	64.4	65.0	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"50-54 years"	"50-54"	"Female"	"F"	65607	232356654	28.2	28.0	28.5	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"50-54 years"	"50-54"	"Male"	"M"	146401	223575070	65.5	65.1	65.8	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"55-59 years"	"55-59"	"Female"	"F"	57030	213742200	26.7	26.5	26.9	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"55-59 years"	"55-59"	"Male"	"M"	129063	201411886	64.1	63.7	64.4	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"60-64 years "	"60-64"	"Female"	"F"	45204	183215286	24.7	24.4	24.9	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"60-64 years "	"60-64"	"Male"	"M"	100854	168055475	60.0	59.6	60.4	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"65-69 years"	"65-69"	"Female"	"F"	40617	151235357	26.9	26.6	27.1	0.1
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"65-69 years"	"65-69"	"Male"	"M"	79286	133793292	59.3	58.8	59.7	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"70-74 years"	"70-74"	"Female"	"F"	45774	122693411	37.3	37.0	37.6	0.2
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"70-74 years"	"70-74"	"Male"	"M"	72711	102736281	70.8	70.3	71.3	0.3
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"75-79 years"	"75-79"	"Female"	"F"	61777	98401757	62.8	62.3	63.3	0.3
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"75-79 years"	"75-79"	"Male"	"M"	80582	75129413	107.3	106.5	108.0	0.4
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"80-84 years"	"80-84"	"Female"	"F"	85499	75025647	114.0	113.2	114.7	0.4
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"80-84 years"	"80-84"	"Male"	"M"	90657	49947616	181.5	180.3	182.7	0.6
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"85-89 years"	"85-89"	"Female"	"F"	103044	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"85-89 years"	"85-89"	"Male"	"M"	86611	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"90-94 years"	"90-94"	"Female"	"F"	87146	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"90-94 years"	"90-94"	"Male"	"M"	53334	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"95-99 years"	"95-99"	"Female"	"F"	39431	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"95-99 years"	"95-99"	"Male"	"M"	16590	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"100+ years"	"100+"	"Female"	"F"	8412	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
